Stop Code,Stop Name_x,Latitude,Longitude,Status,FID,ASSETID,stop_lat,stop_lon,stop_name,Stop_Site,Street_Nam,AADT,AvgWeekday,AvgWeekd_1,Bus_Loadin,Concrete_R,County,Edge_of_Pa,Is_Active_,Is_Active1,Is_Activ_1,Is_Activ_2,Is_Activ_3,Agency,MicroTrans,Shared_Rou,Shelter_QT,Shelter_Ty,ShelterCol,Signal_Typ,Timepoint,ADA,Area_Light,BenchColor,Bike_Lane_,Bike_Parki,Bike_Par_1,Bus_Stop_L,Real_Time_,Seating_QT,Seating_Ty,Site_Shade,Trash_Can_,Waiting_Ar,Crosswalk_,Crosswalk1,Crosswal_1,Landing_Lo,Landing_Ma,Landing_Pa,Landing_Ty,Sidewalk_C,Sidewalk_1,Sidewalk_2,Sidewalk_O,Sidewalk_T,STATUS,LIFECYCLES,ENCROACHME,IMPROVEMEN,DOCUMENTFO,bus_stop_visible_2026,visibility_confidence_2026,stop_surface_2026,landing_type_2026,sidewalk_connection_2026,landing_pad,shelter_n_2026,bench_n_2026,trash_can_n_2026,street_lighting_2026,notes_2026,Stop Name_y,Avg Daily Total On,Avg Daily Total Off,Avg Daily Total Activity,Complaints_n_2026,ridership_score,complaint_score,amenity_score,condition_score,roadway_score,context_score,cleaning_priority_score,recommended_tier,recommended_frequency,recommended_cleaning_level,review_flag,abc_comparison
6281,TW Alexander Dr at Stirrup Creek Dr,35.9217954,-78.841755,Active,1642.0,STOP10006,35.92191715,-78.84186503,   TW Alexander Dr at Stirrup Creek Dr,Far_Side,TW Alexander,23500.0,5.0,1.0,Bus_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,2,1.0,Current,Black,Traffic_Ped_Crossing, ,Yes_Two_Doors,Poor,Brown, ,4.0,U,Shelter,No,3.0,Bench_Permanent,,Concrete,Fair,Fair,Within_Sight,Marked,Curb_Height,Concrete,Yes_Two_Doors,Paved,Good,Both,One,,Concrete, ,, , , ,,,,,,,,,,,,TW Alexander Dr at Stirrup Creek Dr,1.5,3.0,4.4,,1,0,4,0,2,0,7,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6283,NC 55 at Allendown Dr (NB),35.8991122,-78.8964078,Active,1195.0,STOP10581,35.89872,-78.89655,NC 55 at Allendown Dr (NB),Near_Side,NC 55,18500.0,2.0,4.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,"12, 12B",0.0,, ,Traffic_Ped_Crossing, ,No_SidewalkWithStrip,Good, , ,0.0,,,No,0.0,,Trees_Fair,,Fair,Fair,Within_100_FT,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Poor,Both,Both,,Concrete, ,, , , ,,,,,,,,,,,,NC 55 at Allendown Dr (NB),7.9,16.2,24.1,,2,0,0,1,1,0,4,Low,Monthly,Basic,,Needs current A/B/C category
6286,Chapel Dr at Duke University Rd (Duke News),35.998067,-78.933441,Active,185.0,STOP10895,35.99806741,-78.93344143,   Chapel Dr at Duke University Rd (Duke News),Midblock,Chapel Dr,4000.0,3.0,0.0,Other,No,Durham,Granite_Curb,Yes, ,Yes, , , , ,"6, DRX, C3",0.0,, ,Traffic_Ped_Crossing,GoTriangle Timepoint,No_SidewalkWithStrip,Poor, , ,0.0,,Pole,No,0.0,,,,Good,Good,Within_100_FT,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Good,Both,Both,,Concrete, ,, , , ,Yes,0.9,Grass,Unpaved_Grass_Strip_And_Sidewalk,No,,0.0,0.0,0.0,Yes,"The bus stop is marked by a sign post next to a street light pole. A sidewalk is present but separated from the curb by a grass strip, requiring passengers to step on grass to board.",Chapel Dr at Duke University Rd (Duke Ne,1.6,3.4,5.0,,1,0,0,3,0,2,6,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6287,S Alston Ave at Englert Dr (SB),35.8955,-78.88905,Active,1488.0,STOP10582,35.8955,-78.88905,   S Alston Ave at Englert Dr (SB),Near_Side,S Alston Ave,6400.0,0.0,0.0,Traffic_Lane,No,Durham,Open_Section,Yes, ,No, , ,GoDurham, ,"12, 12B",0.0,, ,, ,,Poor, , ,0.0,,,No,0.0,,Trees_Fair,,,,,,Level_with_Roadway,Grass,,Unpaved,,,,,, ,, , , ,Yes,1.0,Grass,Unpaved,No,,0.0,0.0,0.0,No,"The bus stop is marked by a sign on a metal post. The surrounding area is grass with a rocky drainage ditch in front of it, and there is no sidewalk or paved landing pad.",S Alston Ave at Englert Dr (SB),0.3,0.0,0.3,1.0,1,2,0,4,0,0,7,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6289,E Geer St at Midland Terrace (EB),36.01428,-78.86316,Active,489.0,STOP10583,36.01428,-78.86316,   E Geer St at Midland Terrace (EB),Far_Side,E Geer,4900.0,4.0,2.0,Traffic_Lane,No,Durham,Open_Section,Yes, ,No, , ,GoDurham, ,3,0.0,, ,, ,,Poor, , ,0.0,,Pole,No,0.0,,,,Good,Good,Within_100_FT,Marked,Level_with_Roadway,Dirt,,Unpaved,,,,,, ,, , , ,Yes,1.0,Grass,Unpaved,No,,0.0,0.0,0.0,No,"The bus stop sign is clearly visible on a metal post in the left view. The boarding area is unpaved grass/dirt with no sidewalk connection, landing pad, or amenities.",E Geer St at Midland Terrace (EB),3.1,4.7,7.8,,1,0,0,4,0,0,5,Low,Monthly,Basic,,Needs current A/B/C category
6290,E Geer St at Landon Farms Ln (EB),36.01986,-78.84947,Active,487.0,STOP10584,36.01994,-78.84943,   E Geer St at Landon Farms Ln (EB),Near_Side,E Geer,4900.0,6.0,2.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,3,1.0,Techline,Black,, ,No_SidewalkWithStrip,Poor,Black, ,0.0,,Pole,No,3.0,Bench_Permanent,,Concrete,Good,Good,Within_100_FT,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Fair,Both,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,Yes,Two_doors,1.0,1.0,1.0,No,"The bus stop features a shelter with an integrated bench, a trash can, and a large concrete landing pad that connects directly to the sidewalk.",E Geer St at Landon Farms Ln (EB),6.0,17.0,23.1,,2,0,7,0,0,0,9,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6291,Glenn View Station at Walmart,36.027267,-78.843064,Active,658.0,STOP10054,36.027267,-78.843064,   Glenn View Station at Walmart,Off_Street,Glenn View Station,0.0,194.0,209.0,Bus_Bay,Yes,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,3,2.0,Current,Blue,,GoDurham Timepoint,No_SidewalkAbuts,Fair,Blue, ,4.0,U,Shelter,No,6.0,Bench_Permanent,,Metal,Good,Good,Within_100_FT,Marked,Curb_Height,Concrete,Other,Paved,Good,One,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,Yes,Two_doors,2.0,2.0,4.0,Yes,"The bus stop features two large blue shelters on a wide concrete boarding area. There are two benches (one inside each shelter), four trash cans, and a street light pole directly behind the shelters.",Glenn View Station at Walmart,331.1,305.0,636.1,2.0,4,3,7,0,0,3,17,High,Weekly,Enhanced,,Needs current A/B/C category
6293,E Geer St at Landon Farms Ln (WB),36.02022,-78.84947,Active,488.0,STOP10585,36.02016,-78.84949,   E Geer St at Landon Farms Ln (WB),Near_Side,E Geer,4900.0,2.0,6.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,3,1.0,Techline,Black,, ,No_SidewalkWithStrip,Poor,Black, ,0.0,,Shelter,No,3.0,Bench_Permanent,,Concrete,Good,Good,Within_100_FT,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Poor,Both,Both,Mud,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,Yes,Two_doors,1.0,1.0,1.0,Yes,"The bus stop features a shelter with an integrated bench, a trash can, and a large concrete landing pad connected directly to the sidewalk.",E Geer St at Landon Farms Ln (WB),16.6,4.2,20.7,,2,0,7,0,0,0,9,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6294,E Geer St at Midland Terrace (WB),36.01463,-78.86303,Active,490.0,STOP10586,36.01463,-78.86303,   E Geer St at Midland Terrace (WB),Near_Side,E Geer,4900.0,1.0,3.0,Traffic_Lane,No,Durham,Open_Section,Yes, ,No, , ,GoDurham, ,3,0.0,, ,, ,,Poor, , ,0.0,,Pole,No,0.0,,,Concrete,Good,Good,Within_100_FT,Marked,Below_Grade,Gravel,,Unpaved,,,,,, ,, , , ,Yes,0.9,Grass,Unpaved,No,,0.0,0.0,1.0,No,The bus stop sign is visible on a metal post next to the utility pole. A trash can is located next to the pole. The boarding area is unpaved gravel/dirt.,E Geer St at Midland Terrace (WB),6.3,1.6,7.9,,1,0,3,4,0,0,8,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6297,Roxboro Rd at Liberty St,35.994534,-78.89762,Active,1438.0,STOP10764,35.994534,-78.89762,   Roxboro Rd at Liberty St,Near_Side,Roxboro,12000.0,75.0,27.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,"3, 3B, 3C, 9, 9A, 9B",0.0,, ,Traffic_Ped_Crossing, ,Yes_Two_Doors,Fair, , ,0.0,,Pole,No,0.0,,,Metal,Good,Good,Within_Sight,Marked,Curb_Height,Concrete,Yes_Two_Doors,Paved,Good,Both,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,Yes,Two_doors,0.0,1.0,2.0,Yes,The bus stop is clearly visible with a bench and two trash cans located on a wide concrete sidewalk. A street light pole is located adjacent to the boarding area.,Roxboro Rd at Liberty St,134.4,129.6,264.0,,4,0,4,0,0,0,8,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6299,Pettigrew St at Mangum St (WB),35.994282,-78.901765,Active,1317.0,STOP10762,35.994282,-78.901765,   Pettigrew St at Mangum St (WB),Far_Side,Pettigrew,3600.0,12.0,2.0,Traffic_Lane,No,Durham,Granite_Curb,Yes, ,No, , ,GoDurham, ,"3, 3B, 3C, 8, 9, 9A, 9B",0.0,, ,Traffic_Ped_Crossing, ,No_SidewalkWithStrip,Poor, , ,0.0,,Pole,No,0.0,,,,Good,Good,Within_100_FT,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Poor,Both,Both,Mud,Concrete, ,, , , ,,,,,,,,,,,,Pettigrew St at Mangum St (WB),5.3,24.6,29.8,,2,0,0,1,0,0,3,Low,Monthly,Basic,,Needs current A/B/C category
6303,Angier Ave at Miami Blvd (SB),35.946195,-78.83876,Active,39.0,STOP10016,35.946195,-78.83876,   Angier Ave at Miami Blvd (SB),Far_Side,Angier Ave,11500.0,16.0,2.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,2,0.0,, ,Traffic_Only, ,No_SidewalkWithStrip,Fair, , ,0.0,,,No,0.0,,,Concrete,,,,,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Fair,Both,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,Yes,Two_doors,0.0,0.0,0.0,Yes,The bus stop is clearly visible with a sign on a metal post located behind the concrete sidewalk. The boarding area is a paved concrete sidewalk directly adjacent to the curb.,Angier Ave at Miami Blvd (SB),5.1,32.3,37.4,,3,0,0,0,0,0,3,Low,Monthly,Basic,,Needs current A/B/C category
6306,W Main St at Corcoran St (EB),35.995705,-78.902036,Active,499.0,STOP10589,35.995616,-78.901917,   E Main St at Corcoran St (EB),Near_Side,E Main,4500.0,9.0,11.0,Curb_Bulbout,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,"2, 12, 12B",0.0,, ,Traffic_Ped_Crossing, ,Yes_Other,Good,Black, ,0.0,,,No,3.0,Bench_Permanent,Trees_Good,Metal,Good,Good,Within_100_FT,Marked,Curb_Height,Brick,,Paved,Good,Both,Both,,Other, ,, , , ,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,Low,Monthly,Basic,,Needs current A/B/C category
6312,Angier Ave at Passenger Pl,35.9496511,-78.8446067,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Low,Monthly,Basic,,Needs current A/B/C category
6313,Angier Ave at Bungalow Ave,35.94963,-78.84415,Active,22.0,STOP10592,35.94963,-78.84415,   Angier Ave at Bungalow Ave,Far_Side,Angier Ave,11500.0,1.0,1.0,Traffic_Lane,No,Durham,Open_Section,Yes, ,No, , ,GoDurham, ,2,0.0,, ,, ,,, , ,0.0,,,No,0.0,,,,,,,,Level_with_Roadway,Grass,,Unpaved,Poor,One,One,Mud,, ,, , , ,Yes,0.9,Grass,Unpaved,No,,0.0,0.0,0.0,No,"The bus stop sign is located on a metal post in the grass next to the wooden utility pole. There is a sidewalk nearby at the intersection corner, but it does not directly connect to the stop sign without crossing grass.",Angier Ave at Bungalow Ave,0.8,0.3,1.0,,1,0,0,4,0,0,5,Low,Monthly,Basic,,Needs current A/B/C category
6314,Angier Ave at Midway Ave (WB),35.96667,-78.85914,Active,41.0,STOP10593,35.96667,-78.85914,   Angier Ave at Midway Ave (WB),Near_Side,Angier Ave,8100.0,1.0,4.0,Traffic_Lane,No,Durham,Open_Section,Yes, ,No, , ,GoDurham, ,2,0.0,, ,, ,,Fair, , ,0.0,,,No,0.0,,,,,,,,Level_with_Roadway,Grass,,Unpaved,,,,,, ,, , , ,Yes,0.75,Grass,Unpaved,No,,0.0,0.0,0.0,No,Bus stop sign visible on metal post in grass.,Angier Ave at Midway Ave (WB),3.6,0.1,3.7,,1,0,0,4,0,0,5,Low,Monthly,Basic,,Needs current A/B/C category
6315,Roxboro Rd at Foushee St,36.01658,-78.88992,Active,1429.0,STOP10594,36.01658,-78.88992,   Roxboro Rd at Foushee St,Midblock,Roxboro,17000.0,34.0,10.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,4,0.0,, ,Traffic_Ped_Crossing,GoDurham Timepoint,No_SidewalkWithStrip,Fair, , ,0.0,,Pole,No,0.0,,Trees_Good,,Fair,Fair,Within_Sight,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Fair,Both,Both,Mud,Concrete, ,, , , ,Unclear,0.5,Concrete,Paved,Yes,,0.0,0.0,0.0,Yes,MANUAL REVIEW REQUIRED: View of the curb is blocked by a vehicle/object. Heavy tree foliage completely obscures the sidewalk and any potential bus stop sign.,Roxboro Rd at Foushee St,12.4,30.8,43.2,,3,0,0,0,1,0,4,Manual Review,Verify first,Manual review before assignment,Manual review before tier assignment,Needs current A/B/C category
6316,W Morgan St at Foster St (Downtown YMCA),35.998214,-78.901496,Active,1850.0,STOP10595,35.998214,-78.901496,   W Morgan St at Foster St (Downtown YMCA),Near_Side,Morgan,3700.0,11.0,3.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,4,0.0,, ,Traffic_Ped_Crossing, ,Yes_Sidewalk,Good, , ,0.0,,,No,0.0,,,,Fair,Fair,Within_100_FT,Marked,Curb_Height,Concrete,Other,Paved,Good,Both,Both,,Concrete, ,, , , ,,,,,,,,,,,,W Morgan St at Foster St (Downtown YMCA),0.0,0.0,0.0,,0,0,0,0,0,0,0,Low,Monthly,Basic,,Needs current A/B/C category
6317,Pettigrew St at Mangum St (EB),35.9940278,-78.9016102,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pettigrew St at Mangum St (EB),80.6,16.4,97.0,1.0,4,2,0,0,0,0,6,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6318,Pettigrew St at Roxboro St,35.99201,-78.89881,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Low,Monthly,Basic,,Needs current A/B/C category
6319,Martin Luther King Jr Pkwy at Stratford Lakes Dr (WB),35.941419,-78.912389,Active,1037.0,STOP10735,35.941419,-78.912389,   Martin Luther King Jr Pkwy at Stratford Lakes Dr (WB),Far_Side,Martin Luther King Jr Pkwy,18000.0,1.0,1.0,Other,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,"5K, 7",0.0,, ,Traffic_Ped_Crossing, ,No_SidewalkWithStrip,Poor, , ,0.0,,,No,0.0,,,,Poor,Poor,Within_100_FT,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Good,Both,Both,,Concrete, ,, , , ,Yes,0.9,Concrete,Unpaved_Grass_Strip_And_Sidewalk,No,,0.0,0.0,0.0,No,"The bus stop sign is located behind the concrete sidewalk next to the black metal fence. There is a grass strip between the sidewalk and the curb, meaning passengers must cross grass to board the bus.",Martin Luther King Jr Pkwy at Stratford,1.9,2.4,4.3,,1,0,0,2,1,0,4,Low,Monthly,Basic,,Needs current A/B/C category
6320,Martin Luther King Jr Pkwy at Stratford Lakes Dr (EB),35.941049,-78.912265,Active,1036.0,STOP10742,35.941049,-78.912265,   Martin Luther King Jr Pkwy at Stratford Lakes Dr (EB),Midblock,Martin Luther King Jr Pkwy,18000.0,0.0,1.0,Other,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,7,0.0,, ,Traffic_Ped_Crossing, ,No_SingleDoor,, , ,0.0,,,No,0.0,,,,Poor,Poor,Within_100_FT,Marked,Curb_Ramp,Brick_and_Concrete,Yes_Single_Door,Paved,Good,Both,Both,,Concrete, ,, , , ,,,,,,,,,,,,Martin Luther King Jr Pkwy at Stratford,1.5,0.2,1.8,,1,0,0,0,1,0,2,Low,Monthly,Basic,,Needs current A/B/C category
6322,Cornwallis Rd at Roxboro Rd,35.96455,-78.91784,Active,277.0,STOP10750,35.96455,-78.91784,   Cornwallis Rd at Roxboro Rd,Near_Side,Cornwallis,7400.0,5.0,9.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,7,1.0,Techline,Black,Traffic_Only, ,No_SingleDoor,Poor,Black, ,0.0,,Pole,No,3.0,Bench_Permanent,Trees_Fair,Concrete,Fair,Fair,Within_Sight,Marked,Curb_Height,Concrete,Yes_Single_Door,Paved,Fair,Both,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,Yes,Two_doors,1.0,1.0,1.0,No,"Bus stop with shelter, bench, trash can, and sign on a concrete landing pad connected to the sidewalk.",Cornwallis Rd at Roxboro Rd,13.1,6.0,19.1,,2,0,7,0,0,0,9,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6330,Lakewood Ave at Fayetteville St,35.9863434,-78.8991975,Active,940.0,STOP10596,35.986421,-78.899168,   Lakewood Ave at Fayetteville St,Near_Side,Lakewood Ave,7400.0,22.0,13.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,5,0.0,, ,Traffic_Ped_Crossing, ,No_SidewalkAbuts,Fair,Black, ,0.0,,,No,2.0,Bench_Permanent,Trees_Fair,Concrete,Fair,Fair,Within_100_FT,Marked,Curb_Height,Brick_and_Concrete,Other,Paved,Good,Both,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,Yes,Two_doors,0.0,1.0,1.0,Yes,"The bus stop features a concrete landing pad directly connected to the sidewalk, equipped with one bench and one trash can. A street light is located nearby.",Lakewood Ave at Fayetteville St,11.0,8.3,19.3,,2,0,4,0,0,0,6,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6331,Erwin Rd at Trent Dr (WB),36.008035,-78.934803,Active,541.0,STOP10898,36.008035,-78.934803,   Erwin Rd at Trent Dr (WB),Near_Side,Erwin Rd,8700.0,8.0,1.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,6,0.0,, ,Traffic_Ped_Crossing, ,No_SidewalkWithStrip,Good, , ,0.0,,,No,0.0,,,,Good,Good,Within_100_FT,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Good,Both,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,0.0,0.0,2.0,Yes,The bus stop is marked by a sign pole. There is a concrete sidewalk separated from the curb by a grass strip. Two trash cans and a street light are present near the stop.,Erwin Rd at Trent Dr (WB),10.1,25.4,35.5,,3,0,3,1,0,0,7,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6333,American Dr at Constitution Dr,36.016633,-78.966937,Active,14.0,STOP10915,36.016633,-78.966937,   American Dr at Constitution Dr,Near_Side,American Dr,0.0,26.0,22.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,11B,1.0,Current,Grey,, ,Yes_Two_Doors,Poor,Black, ,4.0,U,Shelter,No,2.0,Bench_Permanent,Trees_Good,Metal,,,,,Curb_Height,Concrete,Yes_Two_Doors,Paved,Good,One,One,,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,Yes,Two_doors,1.0,1.0,1.0,No,"The bus stop features a shelter with an integrated bench, a trash can, and is situated on a continuous concrete sidewalk.",American Dr at Constitution Dr,50.6,46.9,97.4,1.0,4,2,7,0,0,0,13,High,Weekly,Enhanced,,Needs current A/B/C category
6334,Chapel Dr at Duke University Rd (Alumni House),35.997915,-78.933508,Active,184.0,STOP10878,35.99791475,-78.93350796,   Chapel Dr at Duke University Rd (Alumni House),Near_Side,Chapel Dr,4000.0,0.0,2.0, ,No,Durham,Granite_Curb,Yes, ,Yes, , , , ,"6, DRX, C3",0.0,, ,Traffic_Ped_Crossing, ,No_SidewalkWithStrip,Poor, , ,0.0,,,No,0.0,,Trees_Fair,,Good,Good,Within_100_FT,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Good,Both,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,0.0,0.0,0.0,Yes,The bus stop is identified by a vertical signpost located next to the sidewalk. There is a grass strip separating the concrete sidewalk from the curb. A GoTriangle bus is stopped at the location.,Chapel Dr at Duke University Rd (Alumni,3.3,0.8,4.1,,1,0,0,1,0,2,4,Low,Monthly,Basic,,Needs current A/B/C category
6335,Hillsborough Rd at Cole Mill Rd,36.022133,-78.953116,Active,784.0,STOP10597,36.02213263,-78.95311591,   Hillsborough Rd at Cole Mill Rd (CVS),Midblock,Hillsborough,26000.0,7.0,20.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,11,1.0,Techline,Black,Traffic_Ped_Crossing, ,No_SidewalkWithStrip,Good,Black, ,0.0,,Shelter,No,3.0,Bench_Permanent,,Concrete,Fair,Fair,Not_Convenient,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Fair,Both,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,Yes,One_door,1.0,1.0,1.0,No,"The bus stop features a shelter with an integrated bench, a concrete trash can, and is connected to the sidewalk. A perpendicular concrete connector leads from the sidewalk to the curb.",Hillsborough Rd at Cole Mill Rd (CVS),18.6,6.7,25.3,4.0,2,4,7,0,2,0,15,High,Weekly,Enhanced,,Needs current A/B/C category
6336,Gregson St at Main St (Brightleaf Square),35.999566,-78.909754,Active,729.0,STOP10598,35.99956634,-78.90975398,   Gregson St at Main St (Brightleaf Square),Midblock,Gregson St,9300.0,7.0,2.0,Traffic_Lane,No,Durham,Granite_Curb,Yes, ,No, , ,GoDurham, ,"1, 11, 11B",0.0,, ,Traffic_Ped_Crossing, ,No_SidewalkAbuts,Good, , ,0.0,,,No,0.0,,,Concrete,Fair,Fair,Within_100_FT,Marked,Level_with_Roadway,Concrete,Other,Paved,Good,Both,Both,,Concrete, ,, , , ,,,,,,,,,,,,Gregson St at Main St (Brightleaf Square,6.5,12.8,19.3,1.0,2,2,0,0,0,0,4,Low,Monthly,Basic,,Needs current A/B/C category
6337,Cornwallis Rd at Laurel Oaks Dr,35.9350502,-78.8920417,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,Grass,Unpaved,No,,0.0,0.0,0.0,No,The bus stop sign is located on the unpaved grass shoulder on the south side of Cornwallis Rd. There is no sidewalk on this side of the road. A small black rectangular box/bin is situated next to the sign post.,Cornwallis Rd at Laurel Oaks Dr,35.4,34.0,69.4,,4,0,0,4,0,3,11,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6338,NC 55 at Martin Luther King Jr Pkwy,35.93199,-78.88863,Active,1207.0,STOP10600,35.93199867,-78.88863134,NC 55 at Martin Luther King Jr Pkwy,Near_Side,NC 55,21000.0,9.0,2.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,"12, 12B",0.0,, ,Traffic_Only, ,No_SidewalkWithStrip,Fair, , ,0.0,,Pole,No,0.0,,,,,,,,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Good,Both,Both,,Concrete, ,, , , ,Yes,1.0,Concrete,Paved,No,,1.0,1.0,1.0,Yes,"The bus stop is located on the opposite side of the road (visible in the back view). It features a shelter on a concrete pad, a trash can, and a street light, but has no sidewalk connection.",NC 55 at Martin Luther King Jr Pkwy,13.3,19.4,32.7,,2,0,7,1,1,0,11,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6339,NC 55 at Odyssey Dr (SB),35.92762,-78.8894,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,Concrete,Paved,Yes,Two_doors,1.0,1.0,1.0,Yes,"The bus stop features a modern shelter with an integrated bench, a trash can, and a bike rack, all situated on a wide concrete landing pad connected directly to the sidewalk.",NC 55 at Odyssey Dr (SB),4.4,6.2,10.6,,1,0,7,0,0,0,8,Medium,Every 2 weeks,"Basic, enhanced as needed",,Needs current A/B/C category
6340,NC 55 at Carpenter Fletcher Rd (SB),35.91457463,-78.89194226,Active,1198.0,STOP10602,35.91455711,-78.89188427,NC 55 at Carpenter Fletcher Road,Far_Side,NC 55,27500.0,2.0,1.0,Traffic_Lane,No,Durham,Curb_and_Gutter,Yes, ,No, , ,GoDurham, ,"12, 12B",0.0,, ,Traffic_Only, ,No_SidewalkWithStrip,Good, , ,0.0,,,No,0.0,,,,Fair,Fair,Within_Sight,Marked,Curb_Height,Grass_and_Sidewalk,,Unpaved_Grass_Strip_And_Sidewalk,Fair,Both,Both,,Concrete, ,, , , ,Yes,0.9,Concrete,Paved,Yes,Two_doors,0.0,0.0,0.0,Yes,The bus stop sign is visible on a metal post next to the concrete sidewalk. There is a street light pole nearby on the right.,NC 55 at Carpenter Fletcher Rd (SB),2.1,7.4,9.5,,1,0,0,0,2,0,3,Low,Monthly,Basic,,Needs current A/B/C category
