Stop Code,Stop Name,Latitude,Longitude,Current Cleaning Category,abc_stop_name,cleaning_priority_score,cleaning_priority_level,stop_id,stop_name,selected_image_filename,lattitude,longitude,best_view,bus_stop_visible,bus_stop_visibility_confidence,shelter_present,shelter_number,bench_present,bench_number,trash_can_present,trash_can_number,stop_surface,landing_type,sidewalk_connection,landing_pad,cross_walk,street_lighting,date,notes,final_image_path,inspection_priority_score,inspection_priority_level
6130,Lawson St at Bacon St (EB),35.974105,-78.885177,C,Lawson St at Bacon St (EB),40,Medium,6130,Lawson St at Bacon St (EB),6130_Lawson_St_at_Bacon_St_EB_2025-09_w_heading-78.jpg,35.974105,-78.885177,w,Yes,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2025-09,"The bus stop is visible with a bus shelter located on the south side of Lawson St (EB) just west of the intersection with Bacon St, visible in the west view (w). There is a bench inside the shelter. Two public trash cans are visible on a concrete pad on the north side of the street in the northeast view (ne). A sidewalk is present and connects to the stop. A marked crosswalk is visible at the intersection.",final_images/6130_Lawson_St_at_Bacon_St_EB_2025-09_w_heading-78.jpg,22.0,Low
6147,Fayetteville St at Cornwallis Rd (NB),35.960317,-78.910241,C,Fayetteville St at Cornwallis Rd (NB),40,Medium,6147,Fayetteville St at Cornwallis Rd (NB),6147_Fayetteville_St_at_Cornwallis_Rd_NB_2025-01_right_heading-150.jpg,35.960317,-78.910241,6147_Fayetteville_St_at_Cornwallis_Rd_NB_2025-01_right_heading-150.jpg,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-01,The bus stop is identified by a metal pole with a vertical ID sticker. A public trash can with a concrete base and brown lid is located next to the pole. The boarding area is on a continuous concrete sidewalk.,final_images/6147_Fayetteville_St_at_Cornwallis_Rd_NB_2025-01_right_heading-150.jpg,22.0,Low
6155,Roxboro Rd at Crutchfield St (Duke Regional Hospital),36.038368,-78.898424,C,Roxboro Rd at Crutchfield St Duke Regional,40,Medium,6155,Roxboro Rd at Crutchfield St (Duke Regional Hospital),6155_Roxboro_Rd_at_Crutchfield_St_Duke_Regional_Hospital_2025-03_ne_heading-291.jpg,36.038368,-78.898424,ne,Yes,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,One_door,No,Yes,2025-03,"The bus stop is located on Roxboro Rd at Crutchfield St near Duke Regional Hospital. A concrete landing pad connected to the sidewalk is visible in the NE view. A bus stop sign post is visible next to the landing pad. No shelter, bench, or trash can is present at this roadside stop (the shelters visible in the background of the N view are on the hospital campus grounds, not at this stop).",final_images/6155_Roxboro_Rd_at_Crutchfield_St_Duke_Regional_Hospital_2025-03_ne_heading-291.jpg,22.0,Low
6158,Dowd St at Gurley St (WB),36.000394,-78.891915,C,Dowd St at Gurley St (WB),40,Medium,6158,Dowd St at Gurley St (WB),6158_Dowd_St_at_Gurley_St_WB_2025-09_n_heading-37.jpg,36.000394,-78.891915,n,Yes,0.9,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,"A public concrete trash can with a brown lid is clearly visible next to the sidewalk in the north view. A metal sign post is also present adjacent to the trash can, though the sign itself is not visible. No shelter or bench is present at this location.",final_images/6158_Dowd_St_at_Gurley_St_WB_2025-09_n_heading-37.jpg,22.0,Low
6159,Dowd St at Gurley St (EB),36.000316,-78.891527,C,Dowd St at Gurley St (EB),40,Medium,6159,Dowd St at Gurley St (EB),6159_Dowd_St_at_Gurley_St_EB_2025-09_left_heading-186.jpg,36.000316,-78.891527,left,Yes,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,The bus stop features a bench and a trash can on a concrete pad connected to the sidewalk. A grass strip separates the sidewalk from the curb.,final_images/6159_Dowd_St_at_Gurley_St_EB_2025-09_left_heading-186.jpg,22.0,Low
6162,Duke St at Cobb St,35.989034,-78.908988,C,Duke St at Cobb St,40,Medium,6162,Duke St at Cobb St,6162_Duke_St_at_Cobb_St_2025-09_right_heading-152.jpg,35.989034,-78.908988,right,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,"GoDurham bus stop sign is visible next to the utility pole on the grass strip. There is a sidewalk connection but the boarding area is grass. No shelter, bench, or public trash can is present.",final_images/6162_Duke_St_at_Cobb_St_2025-09_right_heading-152.jpg,22.0,Low
6163,Chapel Hill Rd at W Cornwallis Rd (Yates Baptist Church),35.9734272,-78.9371096,C,Chapel Hill Rd at W Cornwallis Rd (SB2),40,Medium,6163,Chapel Hill Rd at W Cornwallis Rd (Yates Baptist Church),6163_Chapel_Hill_Rd_at_W_Cornwallis_Rd_Yates_Baptist_Church_2025-09_center_heading-263.jpg,35.9734272,-78.9371096,center,Yes,0.8,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,The bus stop is located on a continuous concrete sidewalk. A signpost is visible near the large tree in the center and left views.,final_images/6163_Chapel_Hill_Rd_at_W_Cornwallis_Rd_Yates_Baptist_Church_2025-09_center_heading-263.jpg,22.0,Low
6165,Old Chapel Hill Rd at Garrett Rd (WB),35.949879,-78.96766,C,Old Chapel Hill Rd at Garrett Rd (WB),40,Medium,6165,Old Chapel Hill Rd at Garrett Rd (WB),6165_Old_Chapel_Hill_Rd_at_Garrett_Rd_WB_2025-01_center_heading-297.jpg,35.949879,-78.96766,center,Yes,0.8,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-01,"The bus stop sign is mounted on a metal post next to the sidewalk, visible edge-on in the center and right views. There is a grass strip between the concrete sidewalk and the curb.",final_images/6165_Old_Chapel_Hill_Rd_at_Garrett_Rd_WB_2025-01_center_heading-297.jpg,22.0,Low
6198,Mt. Moriah Rd at Danziger Dr,35.949503,-78.994395,C,Mt. Moriah Rd at Danziger Dr,40,Medium,6198,Mt. Moriah Rd at Danziger Dr,6198_Mt._Moriah_Rd_at_Danziger_Dr_2024-06_right_heading-149.jpg,35.949503,-78.994395,6198_Mt._Moriah_Rd_at_Danziger_Dr_2024-06_right_heading-149.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2024-06,"A GoDurham bus stop sign is clearly visible on a metal post in the grass strip in the right view. The boarding area consists of a grass strip between the curb and the concrete sidewalk. No shelter, bench, or trash can is present.",final_images/6198_Mt._Moriah_Rd_at_Danziger_Dr_2024-06_right_heading-149.jpg,22.0,Low
6201,Hillandale Rd at Hillandale Elementary,36.05318,-78.93487,C,Hillandale Rd at Hillandale Elementary,40,Medium,6201,Hillandale Rd at Hillandale Elementary,6201_Hillandale_Rd_at_Hillandale_Elementary_2025-03_left_heading-53.jpg,36.05318,-78.93487,6201_Hillandale_Rd_at_Hillandale_Elementary_2025-03_left_heading-53.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-3,GoDurham bus stop sign is clearly visible on a metal post next to the sidewalk near the school entrance driveway.,final_images/6201_Hillandale_Rd_at_Hillandale_Elementary_2025-03_left_heading-53.jpg,22.0,Low
6210,Hillandale Rd at Pinetree Ct,36.044061,-78.935233,C,Hillandale Rd at Pinetree Ct,40,Medium,6210,Hillandale Rd at Pinetree Ct,6210_Hillandale_Rd_at_Pinetree_Ct_2025-04_right_heading-78.jpg,36.044061,-78.935233,6210_Hillandale_Rd_at_Pinetree_Ct_2025-04_left_heading-18.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,Yes,No,2025-04,GoDurham bus stop sign is clearly visible next to the sidewalk. There is a grass strip between the sidewalk and the curb. A marked crosswalk is visible across the side street.,final_images/6210_Hillandale_Rd_at_Pinetree_Ct_2025-04_right_heading-78.jpg,22.0,Low
6242,Rigsbee Ave at Corporation St (NB),36.001766,-78.899917,C,Rigsbee Ave at Corporation St (NB),40,Medium,6242,Rigsbee Ave at Corporation St (NB),6242_Rigsbee_Ave_at_Corporation_St_NB_2025-09_n_heading-60.jpg,36.001766,-78.899917,n,Yes,0.8,0.0,0.0,1.0,2.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2025-09,"The bus stop is located on Rigsbee Ave at Corporation St (NB). There are two benches visible on the concrete sidewalk: one in front of Nautical Bowls (N view) and another further north near the utility pole (E view). No shelter or trash can is present. The sidewalk is paved and connected, providing a landing pad.",final_images/6242_Rigsbee_Ave_at_Corporation_St_NB_2025-09_n_heading-60.jpg,22.0,Low
6243,W Geer St at Rigsbee Ave,36.00374,-78.89963,C,W Geer St at Rigsbee Ave,40,Medium,6243,W Geer St at Rigsbee Ave,6243_W_Geer_St_at_Rigsbee_Ave_2025-09_right_heading-242.jpg,36.00374,-78.89963,6243_W_Geer_St_at_Rigsbee_Ave_2025-09_right_heading-242.jpg,Yes,0.95,0.0,0.0,0.0,0.0,0.8,1.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-9,The bus stop sign is located in the grass strip between the sidewalk and the curb. A concrete trash can is present next to the tree.,final_images/6243_W_Geer_St_at_Rigsbee_Ave_2025-09_right_heading-242.jpg,22.0,Low
6244,W Geer St at Glendale Ave,36.00376,-78.89647,C,W Geer St at Glendale Ave,40,Medium,6244,W Geer St at Glendale Ave,6244_W_Geer_St_at_Glendale_Ave_2025-09_left_heading-157.jpg,36.00376,-78.89647,left,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,"GoDurham bus stop sign for Route 4 (Stop 6244) is clearly visible on a metal post next to a utility pole in the left view. The boarding area consists of a concrete sidewalk with an adjacent grass strip where the sign is located. No shelter, bench, or public trash cans are present (only residential roll-out bins are visible).",final_images/6244_W_Geer_St_at_Glendale_Ave_2025-09_left_heading-157.jpg,22.0,Low
6251,Renaissance Center at Southpoint Shopping Center,35.904003,-78.937392,C,Renaissance Shopping Center,40,Medium,6251,Renaissance Center at Southpoint Shopping Center,6251_Renaissance_Center_at_Southpoint_Shopping_Center_2018-06_left_heading-223.jpg,35.904003,-78.937392,left,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2018-06,"The bus stop features a standard shelter, a bench inside the shelter, a trash can, and is situated on a paved concrete sidewalk with street lighting directly adjacent.",final_images/6251_Renaissance_Center_at_Southpoint_Shopping_Center_2018-06_left_heading-223.jpg,22.0,Low
6275,S Alston Ave at Kestrel Heights School (SB),35.898656,-78.889065,C,S Alston Ave at Kestrel Heights School,40,Medium,6275,S Alston Ave at Kestrel Heights School (SB),6275_S_Alston_Ave_at_Kestrel_Heights_School_SB_2025-01_right_heading-296.jpg,35.898656,-78.889065,6275_S_Alston_Ave_at_Kestrel_Heights_School_SB_2025-01_right_heading-296.jpg,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-01,"The bus stop is clearly visible in the right view, featuring a shelter, a bench inside the shelter, a trash can, and a large concrete landing pad connected directly to the sidewalk.",final_images/6275_S_Alston_Ave_at_Kestrel_Heights_School_SB_2025-01_right_heading-296.jpg,22.0,Low
6278,NC 55 at Sedwick Rd (NB),35.89021,-78.89596,C,NC 55 at Sedwick Rd (NB),40,Medium,6278,NC 55 at Sedwick Rd (NB),6278_NC_55_at_Sedwick_Rd_NB_2025-01_ne_heading-133.jpg,35.89021,-78.89596,ne,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-01,"A GoDurham bus stop sign is clearly visible on a metal post next to the concrete sidewalk in the NE view. There is no shelter, bench, or trash can present at this location.",final_images/6278_NC_55_at_Sedwick_Rd_NB_2025-01_ne_heading-133.jpg,22.0,Low
6290,E Geer St at Landon Farms Ln (EB),36.01986,-78.84947,C,E Geer St at Landon Farms Ln (EB),40,Medium,6290,E Geer St at Landon Farms Ln (EB),6290_E_Geer_St_at_Landon_Farms_Ln_EB_2025-09_e_heading-197.jpg,36.01986,-78.84947,e,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-9,"The bus stop is clearly visible in the E view. It features a modern bus shelter on a concrete pad, a bench inside the shelter, and a trash can next to it. A sidewalk connects directly to the concrete landing pad.",final_images/6290_E_Geer_St_at_Landon_Farms_Ln_EB_2025-09_e_heading-197.jpg,22.0,Low
6303,Angier Ave at Miami Blvd (SB),35.946195,-78.83876,C,Angier Ave at Miami Blvd (SB),40,Medium,6303,Angier Ave at Miami Blvd (SB),6303_Angier_Ave_at_Miami_Blvd_SB_2025-09_center_heading-210.jpg,35.946195,-78.83876,6303_Angier_Ave_at_Miami_Blvd_SB_2025-09_center_heading-210.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,"The bus stop sign is clearly visible on a metal pole behind the concrete sidewalk in the center view. The sidewalk is directly adjacent to the curb, providing a paved landing area with sidewalk connection. No shelter, bench, or trash can is present.",final_images/6303_Angier_Ave_at_Miami_Blvd_SB_2025-09_center_heading-210.jpg,22.0,Low
6316,W Morgan St at Foster St (Downtown YMCA),35.998214,-78.901496,C,W Morgan St at Foster St (Downtown YMCA,40,Medium,6316,W Morgan St at Foster St (Downtown YMCA),6316_W_Morgan_St_at_Foster_St_Downtown_YMCA_2021-09_left_heading-320.jpg,35.998214,-78.901496,left,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2021-09,"The bus stop sign is clearly visible on the same pole as the Farmers Market sign. The boarding area is a wide, continuous concrete sidewalk with direct sidewalk connection and a crosswalk nearby.",final_images/6316_W_Morgan_St_at_Foster_St_Downtown_YMCA_2021-09_left_heading-320.jpg,22.0,Low
6319,Martin Luther King Jr Pkwy at Stratford Lakes Dr (WB),35.941419,-78.912389,C,Martin Luther King Jr Pkwy at Stratford,40,Medium,6319,Martin Luther King Jr Pkwy at Stratford Lakes Dr (WB),6319_Martin_Luther_King_Jr_Pkwy_at_Stratford_Lakes_Dr_WB_2025-01_center_heading-14.jpg,35.941419,-78.912389,6319_Martin_Luther_King_Jr_Pkwy_at_Stratford_Lakes_Dr_WB_2025-01_center_heading-14.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-1,A GoDurham bus stop sign is clearly visible on a metal post next to the black metal fence. The boarding area consists of a sidewalk separated from the curb by a grass strip.,final_images/6319_Martin_Luther_King_Jr_Pkwy_at_Stratford_Lakes_Dr_WB_2025-01_center_heading-14.jpg,22.0,Low
6331,Erwin Rd at Trent Dr (WB),36.008035,-78.934803,C,Erwin Rd at Trent Dr (WB),40,Medium,6331,Erwin Rd at Trent Dr (WB),6331_Erwin_Rd_at_Trent_Dr_WB_2025-09_center_heading-15.jpg,36.008035,-78.934803,6331_Erwin_Rd_at_Trent_Dr_WB_2025-09_right_heading-45.jpg,Yes,0.9,0.0,0.0,0.0,0.0,1.0,2.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,The bus stop sign is visible on a grey pole in the right view. Two public trash cans are located adjacent to the concrete sidewalk. No shelter or bench is present.,final_images/6331_Erwin_Rd_at_Trent_Dr_WB_2025-09_center_heading-15.jpg,22.0,Low
6338,NC 55 at Martin Luther King Jr Pkwy,35.93199,-78.88863,C,NC 55 at Martin Luther King Jr Pkwy,40,Medium,6338,NC 55 at Martin Luther King Jr Pkwy,6338_NC_55_at_Martin_Luther_King_Jr_Pkwy_2025-01_s_heading-114.jpg,35.93199,-78.88863,s,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-1,"A bus shelter with an integrated bench and an adjacent trash can is clearly visible across the street in the south view (s_heading-114). On the camera side of the street, there is a concrete sidewalk and street lighting on a utility pole, but no bus stop sign is visible on this side.",final_images/6338_NC_55_at_Martin_Luther_King_Jr_Pkwy_2025-01_s_heading-114.jpg,22.0,Low
6339,NC 55 at Odyssey Dr (SB),35.92762,-78.8894,C,NC 55 at Odyssey Dr (SB),40,Medium,6339,NC 55 at Odyssey Dr (SB),6339_NC_55_at_Odyssey_Dr_SB_2025-01_center_heading-277.jpg,35.92762,-78.8894,center,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-1,"The bus stop features a standard shelter with an integrated bench, a trash can, and a bike rack, all situated on a large concrete landing pad connected directly to the sidewalk.",final_images/6339_NC_55_at_Odyssey_Dr_SB_2025-01_center_heading-277.jpg,22.0,Low
6340,NC 55 at Carpenter Fletcher Rd (SB),35.9145746309,-78.8919422649,C,NC 55 at Carpenter Fletcher Rd (SB),40,Medium,6340,NC 55 at Carpenter Fletcher Rd (SB),6340_NC_55_at_Carpenter_Fletcher_Rd_SB_2025-01_center_heading-285.jpg,35.9145746309,-78.8919422649,center,Yes,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-01,The bus stop sign is visible on a thin metal post next to the concrete sidewalk in the center view.,final_images/6340_NC_55_at_Carpenter_Fletcher_Rd_SB_2025-01_center_heading-285.jpg,22.0,Low
6347,Taylor St at Driver St (EB),35.988829,-78.877644,C,Taylor St at Driver St (EB),40,Medium,6347,Taylor St at Driver St (EB),6347_Taylor_St_at_Driver_St_EB_2025-09_center_heading-146.jpg,35.988829,-78.877644,center,Yes,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,The bus stop features a blue metal bench on a concrete sidewalk. A bus stop sign is visible in the left view near the bench.,final_images/6347_Taylor_St_at_Driver_St_EB_2025-09_center_heading-146.jpg,22.0,Low
6366,Carver St at Commons Blvd (EB),36.041285,-78.895036,C,Carver St at Commons Blvd (EB),40,Medium,6366,Carver St at Commons Blvd (EB),6366_Carver_St_at_Commons_Blvd_EB_2025-09_s_heading-309.jpg,36.041285,-78.895036,s,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2025-09,"The bus stop is clearly visible in the south view (s). It features a modern shelter on a concrete pad connected to the sidewalk, with a bench inside the shelter and a trash can next to it. A crosswalk is visible at the nearby intersection.",final_images/6366_Carver_St_at_Commons_Blvd_EB_2025-09_s_heading-309.jpg,22.0,Low
6375,Chapel Hill Rd at W Cornwallis Rd (Yates Church),35.974103,-78.936765,C,Chapel Hill Rd at W Cornwallis Rd (Yate,40,Medium,6375,Chapel Hill Rd at W Cornwallis Rd (Yates Church),6375_Chapel_Hill_Rd_at_W_Cornwallis_Rd_Yates_Church_2025-09_right_heading-129.jpg,35.974103,-78.936765,right,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,"The bus stop is marked by a vertical 'BUS STOP' sign located in the grass strip between the sidewalk and the parking lot/street. No shelter, bench, or trash can is present.",final_images/6375_Chapel_Hill_Rd_at_W_Cornwallis_Rd_Yates_Church_2025-09_right_heading-129.jpg,22.0,Low
6424,W Club Blvd at Onslow St (Walltown Park),36.017045,-78.914519,C,W Club Blvd at Onslow St (Walltown Park,40,Medium,6424,W Club Blvd at Onslow St (Walltown Park),6424_W_Club_Blvd_at_Onslow_St_Walltown_Park_2025-04_center_heading-297.jpg,36.017045,-78.914519,center,Yes,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-04,"The bus stop is fully visible and features a shelter with an integrated bench, two trash cans, and a solar-powered light on the sign pole. The boarding area is a large concrete pad connected directly to the sidewalk.",final_images/6424_W_Club_Blvd_at_Onslow_St_Walltown_Park_2025-04_center_heading-297.jpg,22.0,Low
6448,Cornwallis Rd at Campus Crossings (NB),35.94424,-78.900473,C,Cornwallis Rd at Campus Crossings (NB),40,Medium,6448,Cornwallis Rd at Campus Crossings (NB),6448_Cornwallis_Rd_at_Campus_Crossings_NB_2025-01_w_heading-314.jpg,35.94424,-78.900473,w,Yes,0.9,0.0,0.0,1.0,1.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-01,"A bus stop is visible in the west view along the sidewalk. There is a bench with a person sitting on it, and a bus stop sign pole next to it. The stop is connected to a concrete sidewalk.",final_images/6448_Cornwallis_Rd_at_Campus_Crossings_NB_2025-01_w_heading-314.jpg,22.0,Low
6463,Milton Rd at Durham County Library,36.087335,-78.913132,C,Milton Rd at Durham County Library,40,Medium,6463,Milton Rd at Durham County Library,6463_Milton_Rd_at_Durham_County_Library_2025-09_center_heading-273.jpg,36.087335,-78.913132,center,Yes,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,"The bus stop sign is located in the grass strip between the road and the sidewalk. There is no shelter, bench, trash can, or concrete landing pad at the curb.",final_images/6463_Milton_Rd_at_Durham_County_Library_2025-09_center_heading-273.jpg,22.0,Low
6473,Chapel Hill Rd at Yates Baptist Church (NB),35.9730045,-78.9371216,C,Chapel Hill Rd at Valley Terrace (NB),40,Medium,6473,Chapel Hill Rd at Yates Baptist Church (NB),6473_Chapel_Hill_Rd_at_Yates_Baptist_Church_NB_2025-09_left_heading-52.jpg,35.9730045,-78.9371216,left,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,"The bus stop is clearly visible in the left view, featuring a shelter, bench, trash can, and a concrete landing pad connected to the sidewalk.",final_images/6473_Chapel_Hill_Rd_at_Yates_Baptist_Church_NB_2025-09_left_heading-52.jpg,22.0,Low
